epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,4922.37,0.82784,0.63229,1.1046,0.8555,0.9304,0.9309,0.69661,0.98314,0.59127,1.15019,0.000148696,0.000148696,0.000148696
186,4947.93,0.82609,0.61781,1.10275,0.87047,0.91651,0.93237,0.69761,0.98486,0.58942,1.1501,0.000140445,0.000140445,0.000140445
187,4973.67,0.82509,0.61885,1.11305,0.86252,0.92832,0.93634,0.69593,0.99741,0.58918,1.16307,0.000132193,0.000132193,0.000132193
188,4998.95,0.83049,0.59876,1.10899,0.87066,0.92012,0.93303,0.69876,0.99287,0.58729,1.15663,0.000123941,0.000123941,0.000123941
189,5025.31,0.84108,0.63583,1.12828,0.85773,0.91319,0.93222,0.69251,0.99932,0.59813,1.15632,0.00011569,0.00011569,0.00011569
190,5051.11,0.83938,0.63638,1.11237,0.86985,0.91256,0.93241,0.69526,0.98885,0.59897,1.15458,0.000107438,0.000107438,0.000107438
191,5076.32,0.65834,0.38568,0.96808,0.88402,0.89294,0.9286,0.68402,0.98869,0.59441,1.14456,9.91865e-05,9.91865e-05,9.91865e-05
192,5102.42,0.6356,0.38792,0.95908,0.87431,0.90433,0.92936,0.6919,0.98153,0.58852,1.14331,9.09349e-05,9.09349e-05,9.09349e-05
193,5127.21,0.6325,0.38398,0.96248,0.8812,0.90564,0.92866,0.68776,0.98196,0.59349,1.14266,8.26832e-05,8.26832e-05,8.26832e-05
194,5151.89,0.62462,0.38024,0.95687,0.88268,0.90759,0.92894,0.68906,0.98076,0.59029,1.13697,7.44316e-05,7.44316e-05,7.44316e-05
195,5176.9,0.63008,0.3783,0.96133,0.88915,0.89793,0.92895,0.68602,0.98608,0.59128,1.14056,6.61799e-05,6.61799e-05,6.61799e-05
196,5202.02,0.6478,0.37733,0.96313,0.86918,0.90203,0.92783,0.68305,0.9877,0.59926,1.14166,5.79283e-05,5.79283e-05,5.79283e-05
197,5226.94,0.63405,0.37817,0.95913,0.87293,0.90364,0.9292,0.68918,0.98437,0.59346,1.14084,4.96766e-05,4.96766e-05,4.96766e-05
198,5251.9,0.61786,0.3722,0.95273,0.87318,0.91319,0.9294,0.68832,0.98571,0.59457,1.14215,4.1425e-05,4.1425e-05,4.1425e-05
199,5277.28,0.62441,0.37604,0.95639,0.87483,0.90186,0.92902,0.68391,0.98654,0.59714,1.14481,3.31733e-05,3.31733e-05,3.31733e-05
200,5302.44,0.62808,0.369,0.96607,0.884,0.88517,0.92932,0.68803,0.98265,0.6021,1.14142,2.49217e-05,2.49217e-05,2.49217e-05
